subject_name,course_name,course_url
Programming,Basics of ICT & Software Engineering,/course/canvas-network-basics-of-ict-software-engineering-11045
Programming,Software Engineering Essentials,/course/edx-software-engineering-essentials-8527
Programming,Maîtrisez les bases de données NoSQL,/course/openclassrooms-maitrisez-les-bases-de-donnees-nosql-11086
Programming,Initiez-vous à l'algèbre relationnelle avec le langage SQL,/course/openclassrooms-initiez-vous-a-l-algebre-relationnelle-avec-le-langage-sql-11093
Data Science,Managing Data Analysis,/course/managing-data-analysis-4388
Data Science,Data Management and Visualization,/course/data-management-visualization-4184
Data Science,人群与网络 ,/course/renqun-wangluo-4189
Data Science,Machine Learning for Data Analysis,/course/machine-learning-data-analysis-4354
Data Science,"Sampling People, Networks and Records",/course/sampling-methods-6084
Data Science,Dealing With Missing Data,/course/missing-data-6086
Data Science,Uso de técnicas estadísticas para el análisis de datos,/course/datos-tecnicas-4654
Data Science,Aplicando el análisis de datos: casos selectos ,/course/analisis-de-datos-aplicaciones-4660
Data Science,Big Data Integration and Processing,/course/big-data-integration-processing-6467
Data Science,"Applied Plotting, Charting & Data Representation in Python",/course/python-plotting-6670
Data Science,Data Visualization with Tableau Project,/course/dataviz-project-6805
Data Science,Creating Dashboards and Storytelling with Tableau,/course/dataviz-dashboards-6806
Data Science,Fundamentals of Visualization with Tableau,/course/dataviz-6808
Data Science,Essential Design Principles for Tableau,/course/dataviz-design-6809
Health & Medicine,Farmacología Básica,/course/miriadax-farmacologia-basica-2007
Health & Medicine,Inspección ante mortem y post mortem en animales de abasto,/course/miriadax-inspeccion-ante-mortem-y-post-mortem-en-animales-de-abasto-4958
Health & Medicine,Alimentación saludable,/course/miriadax-alimentacion-saludable-6694
Health & Medicine,Técnica de plastinación S10,/course/miriadax-tecnica-de-plastinacion-s10-4404
Health & Medicine,El abordaje multidisciplinar de las demencias,/course/miriadax-el-abordaje-multidisciplinar-de-las-demencias-5161
Health & Medicine,Asma en niños. La epidemia del siglo XXI.,/course/miriadax-asma-en-ninos-la-epidemia-del-siglo-xxi-4032
Health & Medicine,El niño que ronca,/course/miriadax-el-nino-que-ronca-14830
Health & Medicine,La Seguridad del Paciente en el Domicilio,/course/miriadax-la-seguridad-del-paciente-en-el-domicilio-14841
Health & Medicine,La Seguridad del Paciente,/course/miriadax-la-seguridad-del-paciente-14859
Health & Medicine,Lactancia materna,/course/miriadax-lactancia-materna-14880
Health & Medicine,Atención integral e integrada de personas con enfermedades avanzadas y sus familias en servicios de salud y sociales,/course/miriadax-atencion-integral-e-integrada-de-personas-con-enfermedades-avanzadas-y-sus-familias-en-servicios-de-salud-y-sociales-14723
Health & Medicine,Los Relojes de tu Vida,/course/miriadax-los-relojes-de-tu-vida-14741
Health & Medicine,Efecto de los tóxicos en el riñon,/course/miriadax-efecto-de-los-toxicos-en-el-rinon-14750
Health & Medicine,Planificación de Decisiones Anticipadas para la atención integral e integrada de personas con enfermedades y condiciones crónicas complejas,/course/miriadax-planificacion-de-decisiones-anticipadas-para-la-atencion-integral-e-integrada-de-personas-con-enfermedades-y-condiciones-cronicas-complejas-14753
Health & Medicine,Nutrición y dietética aplicada al ejercicio físico,/course/miriadax-nutricion-y-dietetica-aplicada-al-ejercicio-fisico-14686
Health & Medicine,Implanto-prótesis basada en la evidencia,/course/miriadax-implanto-protesis-basada-en-la-evidencia-14601
Health & Medicine,Innovación en Salud,/course/miriadax-innovacion-en-salud-14811
Health & Medicine,"Medicina, literatura y cine",/course/miriadax-medicina-literatura-y-cine-14618
Health & Medicine,Discapacidad y envejecimiento activo. Soportes tecnológicos,/course/miriadax-discapacidad-y-envejecimiento-activo-soportes-tecnologicos-14636
Health & Medicine,Fortalecimiento efectivo y saludable de la musculatura abdominal y lumbar,/course/miriadax-fortalecimiento-efectivo-y-saludable-de-la-musculatura-abdominal-y-lumbar-14658
Health & Medicine,呼吸系统疾病,/course/xuetangx--16739
Health & Medicine,Technologie et Vieillissement,/course/edx-technologie-et-vieillissement-14521
Engineering,Spacecraft Dynamics Capstone: Mars Mission,/course/capstone-mars-mission-12581
Mathematics,Multivariable calculus,/course/swayam-multivariable-calculus-9869
Mathematics,Applied Regression Analysis,/course/canvas-network-applied-regression-analysis-3225
Mathematics,แคลคูลัสพื้นฐาน (Basic Calculus),/course/thaimooc-----basic-calculus-14986
Mathematics,Statistics Prep,/course/canvas-network-statistics-prep-13218
Mathematics,Descriptive Statistics with R Software,/course/swayam-descriptive-statistics-with-r-software-13007
Mathematics,MCDM Techniques Using R,/course/swayam-mcdm-techniques-using-r-12994
Mathematics,Introductory Mathematical Methods for Biologists,/course/swayam-introductory-mathematical-methods-for-biologists-9845
Mathematics,Дифференциальные уравнения и их симметрии на примере математических моделей,/course/canvas-network----------10732
Mathematics,Applied Logistic Regression,/course/canvas-network-applied-logistic-regression-6579
Mathematics,Basic Science: Understanding Numbers,/course/futurelearn-basic-science-understanding-numbers-2219
Mathematics,Inferential Statistics,/course/inferentialstats-2757
Mathematics,Statistique pour l'ingénieur,/course/france-universite-numerique-statistique-pour-l-ingenieur-5354
Mathematics,Pre-Calculus: Trigonometry,/course/trigonometry-843
Mathematics,Pre-Calculus: Functions,/course/pre-calculus-6715
Mathematics,Caos y Dinámica No Lineal,/course/miriadax-caos-y-dinamica-no-lineal-12326
Mathematics,คณิตศาสตร์สำหรับวิทยาศาสตร์ข้อมูล (Mathematics for Data Science),/course/thaimooc---------mathematics-for-data-science-14988
Mathematics,Applied Trade Math MOOC,/course/desire2learn-applied-trade-math-mooc-4091
Education & Teaching,Open eTwinning: Project-Based Learning and the Community for Schools in Europe,/course/independent-open-etwinning-project-based-learning-and-the-community-for-schools-in-europe-13539
Art & Design,Exploring Beethoven’s Piano Sonatas Part 2,/course/exploring-beethoven-piano-sonatas-2-7773
Art & Design,Healing with the Arts,/course/healing-with-the-arts-8103
Art & Design,Дизайн-методология: управление вдохновением (Design-methodology. Inspiration management),/course/spbu-dsgnmt-fall-2017-9343
Art & Design,Building Your Career in Music: Developing A Brand and Funding Your Music,/course/navigate-music-industry-independent-arti-9576
Art & Design,Improvisación de jazz ,/course/improvisacion-de-jazz-9579
Art & Design,Produção final do músico moderno,/course/producao-musico-moderno-9584
Art & Design,Art & Ideas: Teaching with Themes,/course/ideas-6996
Art & Design,Getting Started With Music Theory,/course/music-theory-8026
Art & Design,Boosting Creativity for Innovation,/course/boosting-creativity-innovation-13125
Art & Design,UX / UI: Fundamentos para o design de interface,/course/ux-ui-design-de-interface-10705
Art & Design,Web Design: Wireframes to Prototypes,/course/web-design-wireframes-prototypes-12101
Art & Design,UX Design Fundamentals,/course/ux-design-fundamentals-12102
Art & Design,Visual Elements of User Interface Design,/course/visual-elements-user-interface-design-12103
Art & Design,Основы фотографии,/course/photo-12090
Programming,Utilisez des API REST dans vos projets web,/course/openclassrooms-utilisez-des-api-rest-dans-vos-projets-web-11094
Programming,Développez en C pour l'embarqué,/course/openclassrooms-developpez-en-c-pour-l-embarque-11095
Programming,Kotlin Bootcamp for Programmers,/course/udacity-kotlin-bootcamp-for-programmers-11110
Programming,SAP Cloud Platform Version Control with Git,/course/opensap-sap-cloud-platform-version-control-with-git-10636
Programming,Writing Testable Code for ABAP,/course/opensap-writing-testable-code-for-abap-10421
Programming,Add Google Sign-In to your Android Apps,/course/udacity-add-google-sign-in-to-your-android-apps-3703
Programming,AutoLayout,/course/udacity-autolayout-7496
Programming,Mobile Design and Usability for iOS,/course/udacity-mobile-design-and-usability-for-ios-9700
Programming,Mobile Design and Usability for Android,/course/udacity-mobile-design-and-usability-for-android-9701
Programming,Build Native Mobile Apps with Flutter,/course/udacity-build-native-mobile-apps-with-flutter-11248
Programming,How to Install Android Studio,/course/udacity-how-to-install-android-studio-11287
Programming,Information Service Engineering,/course/openhpi-information-service-engineering-2038
Programming,Managing Java Systems on SAP NetWeaver,/course/opensap-managing-java-systems-on-sap-netweaver-10639
Programming,Front-End Interview Prep,/course/udacity-front-end-interview-prep-11454
Programming,VR Interview Prep,/course/udacity-vr-interview-prep-11455
Programming,Full-Stack Interview Prep,/course/udacity-full-stack-interview-prep-11456
Programming,Data Structures & Algorithms in Swift,/course/udacity-data-structures-algorithms-in-swift-11447
Programming,iOS Interview Prep,/course/udacity-ios-interview-prep-11448
Programming,Android Interview Prep,/course/udacity-android-interview-prep-11449
Programming,Fundamentals of NetLogo,/course/complexity-explorer-fundamentals-of-netlogo-11496
Programming,Introduction to SAP HANA Dynamic Tiering,/course/opensap-introduction-to-sap-hana-dynamic-tiering-11034
Data Science,Математика и Python для анализа данных,/course/mathematics-and-python-5525
Health & Medicine,The Ethics of Biomedicine,/course/edx-the-ethics-of-biomedicine-16960
Health & Medicine,Introduction to Urology,/course/edx-introduction-to-urology-3336
Health & Medicine,"Prescription Drug Regulation, Cost, and Access: Current Controversies in Context",/course/edx-prescription-drug-regulation-cost-and-access-current-controversies-in-context-13246
Health & Medicine,Improving Global Health: Focusing on Quality and Safety,/course/edx-improving-global-health-focusing-on-quality-and-safety-1950
Health & Medicine,Overview & Management of Parkinson’s Disease,/course/edx-overview-management-of-parkinson-s-disease-16844
Health & Medicine,Nutrition and Health: Micronutrients and Malnutrition,/course/edx-nutrition-and-health-micronutrients-and-malnutrition-3643
Health & Medicine,Nutrition and Health: Food Risks,/course/edx-nutrition-and-health-food-risks-5157
Health & Medicine,Nutrition and Cancer,/course/edx-nutrition-and-cancer-11591
Health & Medicine,"Nutrition, Heart Disease and Diabetes",/course/edx-nutrition-heart-disease-and-diabetes-11592
Health & Medicine,Airway Matters,/course/airway-matters-17092
Health & Medicine,The Role of Antifungal Stewardship,/course/antifungal-stewardship-13300
Engineering,Plastic electronics,/course/plastic-electronics-10161
Engineering,Manufacturing Process with Autodesk Fusion 360,/course/manufacturing-process-fusion-360-10169
Engineering,Photovoltaic solar energy,/course/photovoltaic-solar-energy-10176
Engineering,Controle a Tempo Discreto,/course/controle-tempo-discreto-17007
Engineering,Lightweight Design,/course/edx-lightweight-design-17022
Engineering,Solar Energy Basics,/course/solar-energy-basics-13794
Engineering,Cómo entrenar a tus electrones 1: Fundamentos de la electrónica analógica,/course/fundamentos-de-la-electronica-analogica-13764
Engineering,Sensor Manufacturing and Process Control,/course/sensor-manufacturing-process-control-15157
Engineering,MOOC VITRA - Métiers et procédés dans l’industrie du verre,/course/france-universite-numerique-mooc-vitra-metiers-et-procedes-dans-l-industrie-du-verre-15187
Engineering,Generative Design for Industrial Applications,/course/generative-design-industrial-application-15194
Engineering,Generative Design for Additive Manufacturing,/course/generative-design-additive-manufacturing-15209
Engineering,Multi-Axis CNC Toolpaths,/course/multi-axis-cnc-toolpaths-15210
Engineering,Creating Toolpaths for a CNC Lathe,/course/cnc-toolpaths-cnc-lathe-15211
Engineering,3-Axis Machining with Autodesk Fusion 360,/course/3-axis-machining-autodesk-fusion-360-15212
Engineering,Generative Design for Performance and Weight Reduction,/course/generative-design-performance-weight-red-15213
Engineering,Generative Design for Part Consolidation,/course/generative-design-part-consolidation-15214
Engineering,"Introduction to CAD, CAM, and Practical CNC Machining",/course/introduction-cad-cam-practical-cnc-machi-15215
Engineering,Introduction to Electronics,/course/introtoelectronics-2466
Mathematics,Introduction au raisonnement mathématique : préparation à l'entrée dans l'enseignement supérieur,/course/france-universite-numerique-introduction-au-raisonnement-mathematique-preparation-a-l-entree-dans-l-enseignement-superieur-11622
Mathematics,Topology,/course/swayam-topology-14338
Mathematics,Biostatistics and Mathematical Biology,/course/swayam-biostatistics-and-mathematical-biology-13925
Mathematics,Mathematical Economics,/course/swayam-mathematical-economics-14187
Mathematics,Applied Multivariate Analysis,/course/swayam-applied-multivariate-analysis-13898
Mathematics,Statistics in Education for Mere Mortals (HE),/course/canvas-network-statistics-in-education-for-mere-mortals-he-1063
Mathematics,Algèbre linéaire de première année d’enseignement supérieur,/course/france-universite-numerique-algebre-lineaire-de-premiere-annee-d-enseignement-superieur-11191
Mathematics,Mathématiques : préparation à l'entrée dans l'enseignement supérieur,/course/france-universite-numerique-mathematiques-preparation-a-l-entree-dans-l-enseignement-superieur-10986
Mathematics,Stochastic Processes,/course/swayam-stochastic-processes-7944
Mathematics,Calculus of One Real Variable,/course/swayam-calculus-of-one-real-variable-13935
Mathematics,Regression analysis,/course/swayam-regression-analysis-14269
Mathematics,Game Theory,/course/swayam-game-theory-14086
Mathematics,Mathematical Finance,/course/swayam-mathematical-finance-14188
Education & Teaching,การพัฒนาสมรรถนะครูในยุคดิจิทัล | Competency for teacher in digital age,/course/thaimooc--------competency-for-teacher-in-digital-age-14957
Education & Teaching,IT Fundamentals for Business Professionals: Cybersecurity and social implications,/course/edx-it-fundamentals-for-business-professionals-cybersecurity-and-social-implications-3784
Education & Teaching,IT Fundamentals for Business Professionals: Programming,/course/edx-it-fundamentals-for-business-professionals-programming-3785
Education & Teaching,IT Fundamentals for Business Professionals: Hardware,/course/edx-it-fundamentals-for-business-professionals-hardware-3786
Education & Teaching,IT Fundamentals for Business Professionals: Enterprise Systems,/course/edx-it-fundamentals-for-business-professionals-enterprise-systems-3787
Education & Teaching,IT Fundamentals for Business Professionals: Software development,/course/edx-it-fundamentals-for-business-professionals-software-development-3788
Education & Teaching,Fundamentos TIC para profesionales de negocios: Ciberseguridad e implicaciones sociales,/course/edx-fundamentos-tic-para-profesionales-de-negocios-ciberseguridad-e-implicaciones-sociales-9694
Education & Teaching,"College Readiness – Reading, Writing and Math",/course/canvas-network-college-readiness-reading-writing-and-math-6957
Education & Teaching,Teaching Critical Thinking through Art with the National Gallery of Art,/course/edx-teaching-critical-thinking-through-art-with-the-national-gallery-of-art-12637
Education & Teaching,Leading Ambitious Teaching and Learning,/course/edx-leading-ambitious-teaching-and-learning-7347
Art & Design,Grabación y postproducción musical dentro y fuera del estudio,/course/grabacion-musical-12415
Art & Design,Introduction to User Experience Principles and Processes,/course/introtoux-principles-and-processes-12348
Art & Design,Understanding User Needs,/course/understanding-user-needs-12352
Art & Design,Evaluating Designs with Users,/course/evaluating-designs-with-users-12357
Art & Design,Audio digital con Pure Data,/course/audio-digital-pure-data-12422
Art & Design,Tecnología musical con software libre: Proyecto final,/course/tecnologia-musical-proyecto-12429
Art & Design,Teoria Musical,/course/teoria-musical-12643
Art & Design,3D CAD Fundamental,/course/3d-cad-fundamental-9997
Art & Design,Usos Didácticos del Cine: Introducción al Análisis,/course/usos-didacticos-del-cine-9996
Art & Design,Print and Digital Elements of Design: Branding and User Experience,/course/designing-print-digital-media-13823
Art & Design,Graphic Elements of Design: Color Theory and Image Formats,/course/graphic-elements-design-13824
Art & Design,"Textual Elements of Design: Fonts, Typography, and Spacing",/course/fonts-typography-spacing-13825
Art & Design,Basic Elements of Design: Design Principles and Design Software,/course/basic-elements-design-13826
Art & Design,Designing and Creating Trousers,/course/edx-designing-and-creating-trousers-13876
Art & Design,Mastering Final Cut Pro,/course/mastering-final-cut-pro-15174
Art & Design,Human-Centered Design 201: Prototyping,/course/acumen-human-centered-design-201-prototyping-4789
Programming,Implementing In-Memory SQL Database Objects,/course/edx-implementing-in-memory-sql-database-objects-7399
Programming,Creating Programmatic SQL Database Objects,/course/edx-creating-programmatic-sql-database-objects-7401
Programming,Recovering Data in Azure and SQL Server,/course/edx-recovering-data-in-azure-and-sql-server-8847
Programming,Managing SQL Server Operations,/course/edx-managing-sql-server-operations-8849
Programming,Developing a Multidimensional Data Model,/course/edx-developing-a-multidimensional-data-model-8806
Programming,Asynchronous Programming in C# and .NET Core,/course/edx-asynchronous-programming-in-c-and-net-core-9487
Programming,Data Access in C# and .NET Core,/course/edx-data-access-in-c-and-net-core-9490
Programming,Developing Data Client Applications and Services,/course/edx-developing-data-client-applications-and-services-8582
Programming,Application Design Considerations: An Inclusive Approach,/course/edx-application-design-considerations-an-inclusive-approach-8741
Programming,Introduction to Device Programming,/course/edx-introduction-to-device-programming-9927
Programming,CS50's Introduction to Game Development,/course/edx-cs50-s-introduction-to-game-development-11504
Programming,CS50's Web Programming with Python and JavaScript,/course/edx-cs50-s-web-programming-with-python-and-javascript-11506
Programming,Data Querying Using LINQ and C#,/course/edx-data-querying-using-linq-and-c-11356
Engineering,Information Theory,/course/informationtheory-316
Engineering,Introduction to Systems Engineering,/course/introse-1381
Engineering,Planning & Design of Sanitation Systems and Technologies,/course/sanitation-2230
Engineering,Material Behavior,/course/material-behavior-5944
Engineering,3D Printing Software,/course/3d-printing-software-5993
Engineering,Análisis de Sistemas de Transporte,/course/analisis-sistemas-de-transporte-4728
Engineering,Robótica,/course/robotica-inicial-4659
Engineering,Materials Data Sciences and Informatics,/course/material-informatics-6534
Engineering,Villes africaines : Restructuration des quartiers précaires,/course/bidonvilles-4516
Engineering,Geospatial Analysis Project,/course/gis-capstone-5563
Engineering,Capstone Design Project in Power Electronics,/course/power-electronics-capstone-5576
Engineering,"Imagery, Automation, and Applications",/course/gis-applications-5586
Engineering,التقانة والمستشعرات النانوية - الجزء الاول,/course/nanosar1-1012
Engineering,"Nanotechnology and Nanosensors, Part 2",/course/nanosensors2-5199
Engineering,"Nanotechnology and Nanosensors, Part1",/course/nanosensors1-5200
Engineering,Municipal Solid Waste Management in Developing Countries,/course/mswm-4080
Engineering,التقانة والمستشعرات النانوية - الجزء الثاني,/course/taknulujia-alnnanu2-5452
Engineering,Advanced Manufacturing Enterprise,/course/advanced-manufacturing-enterprise-8310
Engineering,Roadmap to Success in Digital Manufacturing & Design ,/course/roadmap-success-digital-manufacturing-de-8317
Engineering,Wind resources for renewable energies,/course/wind-for-renewable-energies-8431
Engineering,The hidden value – Lean in manufacturing and services,/course/lean-manufacturing-services-8365
Engineering,Intelligent Machining,/course/intelligent-machining-8295
Engineering,Cyber Security in Manufacturing  ,/course/cyber-security-manufacturing-8308
Engineering,Quantitative Model Checking,/course/quantitative-model-checking-7502
Engineering,Advanced Manufacturing Process Analysis,/course/advanced-manufacturing-process-analysis-8154
Engineering,Industrial Biotechnology,/course/industrial-biotech-8886
Engineering,Introduction to FPGA Design for Embedded Systems,/course/intro-fpga-design-embedded-systems-9236
Engineering,Nanotechnology: A Maker’s Course,/course/nanotechnology-9262
Engineering,Введение в механику деформируемого твёрдого тела (Introduction to the mechanics of deformable solids),/course/introduction-mechanics-continuum-deforma-9658
Engineering,The City and You: Find Your Best Place,/course/city-and-you-find-best-place-8668
Engineering,"Modern Robotics, Course 2:  Robot Kinematics",/course/modernrobotics-course2-11048
Business,Fundraising Strategies,/course/independent-fundraising-strategies-11966
Business,Auditing I: Conceptual Foundations of Auditing,/course/auditing-part1-conceptual-foundations-11798
Business,Ideas for a Better World: Leading Change Through Policymaking,/course/ideas-better-world-13689
Business,Business intelligence and data analytics: Generate insights,/course/business-intelligence-data-analytics-15127
Business,Risk governance: Engage the board,/course/risk-governance-engage-the-board-15129
Business,Data Science for Business Innovation,/course/data-science-for-business-innovation-14369
Business,Management and financial accounting: Know your numbers 1,/course/management-accounting-14373
Business,General Overview of Cannabis and the Industry’s Outlook and Professions,/course/edx-general-overview-of-cannabis-and-the-industry-s-outlook-and-professions-17089
Business,Cannabis Cultivation and Processing,/course/edx-cannabis-cultivation-and-processing-17090
Business,"Cannabis Compliance, Testing, and Research",/course/edx-cannabis-compliance-testing-and-research-17091
Business,Marketing analytics: Know your customers,/course/marketing-analytics-customers-16975
Business,Nuevos modelos de negocios en el siglo XXI,/course/modelos-negocios-16959
Business,Supply Chain Analytics,/course/supply-chain-analytics-16713
Business,Advanced Financial Reporting: Accounting for Business Combinations and Preparation of Consolidated Financial Statements,/course/advanced-financial-reporting-15141
Business,Corporate finance: Know your numbers 2,/course/corporate-finance-know-your-numbers-2-15229
Business,Leadership d'excellence par le sport de haut niveau,/course/leadership-excellence-sport-15236
Business,Patrocinio Deportivo,/course/patrocinio-deportivo-5814
Business,The Roles and Responsibilities of Nonprofit Boards of Directors within the Governance Process,/course/nonprofit-gov-2-4669
Business,Customer-Centric Innovation,/course/edx-customer-centric-innovation-8169
Business,Initiating and Planning Projects,/course/planningprojects-2728
Business,Introduction to Corporate Finance,/course/whartonfinance-625
Business,Business Strategy,/course/strategy-business-5242
Business,Protecting Business Innovations via Patent,/course/protect-business-innovations-patent-10382
Business,Introduction to Fundraising,/course/independent-introduction-to-fundraising-11962
Business,"Accounting, Business and Society:  The Multi-faceted Role of Accounting",/course/accounting-business-society-12434
Business,Becoming a changemaker: Introduction to Social Innovation,/course/social-innovation-6655
Business,Python and Machine-Learning for Asset Management with Alternative Data Sets,/course/machine-learning-asset-management-alternative-dat-17098
Business,Upcycling: From Green Ideas to Starting a Business,/course/upcycling-for-change-from-green-ideas-to-startup--17083
Business,RA-GAP VAT Gap Estimation Model,/course/edx-ra-gap-vat-gap-estimation-model-17085
Business,Российское предпринимательское право,/course/rus-business-law-15168
Business,Customer Analytics,/course/wharton-customer-analytics-4353
Business,Building Fintech Startups in Emerging Markets,/course/building-fintech-startups-13839
Business,How to Change the World,/course/changetheworld-1269
Business,Content Strategy for Professionals: Capstone Project,/course/content-strategy-project-3753
Business,Analysis of Business Problems,/course/analysis-business-problem-iese-6095
Business,Estratégicos Empresariales Proyecto Final ,/course/estrategicos-empresariales-proyecto-5559
Business,Human Resources Management Capstone: HR for People Managers,/course/human-resources-management-capstone-5587
Business,Unleashing the Impact of your Social Enterprise,/course/social-impact-growth-7036
Business,Strategic Leadership and Management Capstone,/course/strategic-leadership-capstone-5257
Business,Finance for Everyone Capstone Project,/course/finance-capstone-6230
Business,Marketing Strategy Capstone Project,/course/marketing-project-6233
Business,总计划案 Final Project,/course/shangwu-yingyu-zong-jihuaan-7473
Business,Global Financing Solutions  (by EDHEC and Société Générale),/course/global-financing-solutions-13310
Business,Hotel Revenue Management: the Strategy and Tactics of Hotel Room Pricing,/course/revenue-management-the-strategy-and-tactics-of-ho-12846
Business,Data Analysis for Decision Making,/course/edx-data-analysis-for-decision-making-11673
Business,A la découverte des métiers de l’ingénierie industrielle de demain,/course/france-universite-numerique-a-la-decouverte-des-metiers-de-l-ingenierie-industrielle-de-demain-16939
Business,Mi nueva empresa: los siguientes pasos ,/course/nueva-empresa-5600
Business,International Business Capstone,/course/international-business-capstone-8338
Business,Results-Based Financing,/course/independent-results-based-financing-11969
Business,Les fondamentaux de la fonction publique territoriale,/course/france-universite-numerique-les-fondamentaux-de-la-fonction-publique-territoriale-10864
Computer Science,Windows Server 2016: Advanced Networking,/course/edx-windows-server-2016-advanced-networking-9482
Computer Science,Microsoft SharePoint 2016: Productivity Solutions,/course/edx-microsoft-sharepoint-2016-productivity-solutions-7155
Computer Science,Microsoft SharePoint 2016: Workload Optimization,/course/edx-microsoft-sharepoint-2016-workload-optimization-7156
Computer Science,Microsoft SharePoint 2016: Infrastructure,/course/edx-microsoft-sharepoint-2016-infrastructure-7158
Computer Science,Windows Server 2016: Basic Storage,/course/edx-windows-server-2016-basic-storage-8535
Computer Science,Windows Server 2016: Basic Networking,/course/edx-windows-server-2016-basic-networking-8537
Computer Science,Windows Server 2016: Virtualization,/course/edx-windows-server-2016-virtualization-8540
Computer Science,Organizing Evangelism and Achieving User Adoption,/course/edx-organizing-evangelism-and-achieving-user-adoption-8629
Computer Science,Troubleshooting Skype for Business,/course/edx-troubleshooting-skype-for-business-8724
Computer Science,Enabling Data Source Discovery with Azure Data Catalog,/course/edx-enabling-data-source-discovery-with-azure-data-catalog-9722
Computer Science,Introduction to Device Programming,/course/edx-introduction-to-device-programming-9927
Computer Science,Developing AI Vision Apps Using Microsoft Cognitive Services,/course/edx-developing-ai-vision-apps-using-microsoft-cognitive-services-11360
Computer Science,System Center 2016: Building Clouds,/course/edx-system-center-2016-building-clouds-9970
Computer Science,Graph Algorithms,/course/edx-graph-algorithms-10247
Computer Science,Planning & Developing Governance for Digital Transformation,/course/edx-planning-developing-governance-for-digital-transformation-10085
Computer Science,Deploy and Service Mobile Apps Using Azure App Service,/course/edx-deploy-and-service-mobile-apps-using-azure-app-service-10056
Computer Science,Windows Server 2016: Securing Identities and Information,/course/edx-windows-server-2016-securing-identities-and-information-9841
Computer Science,Designing Data Platform Solutions,/course/edx-designing-data-platform-solutions-10313
Computer Science,Blockchain: Hype oder Innovation?,/course/openhpi-blockchain-hype-oder-innovation-11178
Computer Science,Blockchain: Understanding Its Uses and Implications,/course/edx-blockchain-understanding-its-uses-and-implications-11607
Computer Science,NP-Complete Problems,/course/edx-np-complete-problems-10275
Computer Science,Introduction to Cloud Infrastructure Technologies,/course/edx-introduction-to-cloud-infrastructure-technologies-6000
Computer Science,Introduction to Open Source Networking Technologies,/course/edx-introduction-to-open-source-networking-technologies-11389
Computer Science,SAP Leonardo - Enabling the Intelligent Enterprise,/course/opensap-sap-leonardo-enabling-the-intelligent-enterprise-11529
Computer Science,SP18: Machine Learning,/course/edx-sp18-machine-learning-9695
Computer Science,Computer Graphics,/course/edx-computer-graphics-548
Computer Science,String Processing and Pattern Matching Algorithms,/course/edx-string-processing-and-pattern-matching-algorithms-10248
Computer Science,Computer Systems Design for Energy Efficiency,/course/edx-computer-systems-design-for-energy-efficiency-6993
Computer Science,เทคโนโลยีสารสนเทศสำหรับปัจจุบันและอนาคต (IT for the Present and Beyond),/course/thaimooc-------it-for-the-present-and-beyond-14980
Computer Science,Paradigms of Computer Programming – Fundamentals,/course/edx-paradigms-of-computer-programming-fundamentals-2298
Computer Science,Intro to Deep Learning with PyTorch,/course/udacity-intro-to-deep-learning-with-pytorch-12148
Computer Science,Introduction to Machine Learning for Coders!,/course/independent-introduction-to-machine-learning-for-coders-12175
Computer Science,Windows PowerShell Basics,/course/edx-windows-powershell-basics-8428
Computer Science,Windows Server 2016: Infrastructure,/course/edx-windows-server-2016-infrastructure-8478
Computer Science,Developing IoT Solutions with Azure IoT,/course/edx-developing-iot-solutions-with-azure-iot-8512
Computer Science,Windows Server 2016: Directory Services,/course/edx-windows-server-2016-directory-services-8534
Computer Science,Programming for Everyone – An Introduction to Visual Programming Languages,/course/edx-programming-for-everyone-an-introduction-to-visual-programming-languages-9381
Computer Science,AP Computer Science A: Java Programming Loops and Data Structures,/course/edx-ap-computer-science-a-java-programming-loops-and-data-structures-7212
Computer Science,Building Portal Sites on SAP Cloud Platform,/course/opensap-building-portal-sites-on-sap-cloud-platform-11863
Computer Science,Introduction to Cloud Foundry and Cloud Native Software Architecture,/course/edx-introduction-to-cloud-foundry-and-cloud-native-software-architecture-8387
Computer Science,Quantum Cryptography,/course/edx-quantum-cryptography-6334
Computer Science,Paradigms of Computer Programming – Abstraction and Concurrency,/course/edx-paradigms-of-computer-programming-abstraction-and-concurrency-2630
Computer Science,Advanced Algorithmics and Graph Theory with Python,/course/edx-advanced-algorithmics-and-graph-theory-with-python-12017
Computer Science,SAP Leonardo IoT for the Intelligent Enterprise,/course/opensap-sap-leonardo-iot-for-the-intelligent-enterprise-12139
Computer Science,Computer System Design: Advanced Concepts of Modern Microprocessors,/course/edx-computer-system-design-advanced-concepts-of-modern-microprocessors-7046
Computer Science,SAP Leonardo – An Introduction to Blockchain,/course/opensap-sap-leonardo-an-introduction-to-blockchain-12142
Computer Science,Machine Learning Interview Preparation,/course/udacity-machine-learning-interview-preparation-12560
Computer Science,SAP Leonardo Machine Learning Foundation – An Introduction,/course/opensap-sap-leonardo-machine-learning-foundation-an-introduction-12137
Computer Science,Using GPUs to Scale and Speed-up Deep Learning,/course/edx-using-gpus-to-scale-and-speed-up-deep-learning-11735
Computer Science,Cyber-Physical Networks,/course/edx-cyber-physical-networks-12197
Mathematics,Mathematical Methods for Boundary Value Problems,/course/swayam-mathematical-methods-for-boundary-value-problems-14189
Mathematics,Operations Research,/course/swayam-operations-research-14219
Mathematics,"Introduction to Fuzzy Set Theory, Arithmetic and Logic",/course/swayam-introduction-to-fuzzy-set-theory-arithmetic-and-logic-14149
